genres,app_name,release_date,tags,item_id,playtime_forever
"['Action', 'Adventure', 'Indie', 'RPG']",Quest of Souls,0,"['Action', 'Adventure', 'Indie', 'RPG', 'Twin Stick Shooter', 'Co-op', 'Multiplayer', 'Story Rich', 'Local Co-Op', 'Pixel Graphics', 'Retro', 'Fantasy', 'Local Multiplayer', 'Action RPG']",441560,0
['Action'],Remnant Resistance Pack,2016,['Action'],419110,0
"['Action', 'Indie', 'Racing']",Draw Rider,2016,"['Action', 'Indie', 'Racing', '2D', 'Side Scroller', 'Gore', 'Level Editor', 'Difficult']",448610,13
['Simulation'],Classroom Aquatic,0,"['Simulation', 'VR', 'Underwater', 'Indie', 'Stealth', 'Funny', 'Free to Play', 'First-Person']",293800,0
"['Adventure', 'Free to Play', 'Indie', 'RPG', 'Early Access']",Origin Of Destiny: Crimson Awakening,2016,"['Early Access', 'Free to Play', 'RPG', 'RPGMaker', 'Adventure', 'Indie', 'Anime']",448570,44
"['Adventure', 'Indie']",The Minims,2016,"['Adventure', 'Indie', 'Puzzle', 'Point & Click', 'Minimalist']",442770,0
Sin dato,#SelfieTennis,0,"['Sports', 'Indie', 'VR']",392190,81
"['Casual', 'Indie']",Christmas Adventure: Candy Storm,2016,"['Casual', 'Indie', 'Hidden Object', 'Point & Click', 'Singleplayer', 'Family Friendly', 'Short', 'Relaxing', 'Mouse only', 'Puzzle', 'Cute', 'Atmospheric']",456430,570
"['Adventure', 'Indie']",Adam's Venture: Origins,2016,"['Adventure', 'Indie', 'Puzzle', 'Singleplayer', 'Story Rich', 'Remake', 'Third Person', 'Historical', 'Family Friendly', 'Controller', 'Casual', 'Illuminati', 'Great Soundtrack', 'Conspiracy', 'Linear', 'Atmospheric']",400360,0
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",BEEP - Soundtrack,2016,"['Simulation', 'Indie', 'Adventure', 'Action', 'Strategy']",456470,0
"['Casual', 'RPG', 'Simulation']","Forgotten, Not Lost - A Kinetic Novel",2016,"['Casual', 'Simulation', 'RPG', 'Visual Novel', 'Anime', 'Singleplayer', 'Indie', 'Story Rich']",457490,218
Sin dato,Whirligig VR Media Player,0,"['Early Access', 'Video Production', 'Utilities', 'VR']",451650,151
"['Indie', 'Strategy']",Defend Your Crypt,2016,"['Strategy', 'Indie']",457450,293
"['Action', 'Indie', 'Sports', 'Early Access']",Super Arcade Football,2016,"['Early Access', 'Sports', 'Action', 'Indie', 'Local Multiplayer', 'Local Co-Op', 'Soccer', 'Arcade']",420550,0
"['Adventure', 'Indie']",Anna's Quest,2015,"['Adventure', 'Point & Click', 'Indie', 'Female Protagonist', 'Fantasy', 'Dark Humor', 'Dark', 'Singleplayer']",327220,230
['Indie'],Green Game: TimeSwapper,2016,"['Indie', 'Platformer']",432990,373
"['Action', 'Casual', 'Indie']",A grande bagunça espacial - The big space mess,2016,"['Action', 'Indie', 'Casual', 'Psychological Horror', 'Memes', 'Comedy', 'Funny']",449220,143
Sin dato,BLARP!,0,"['Indie', 'Casual', 'VR']",420840,34
Sin dato,Abbot's Book Demo,0,"['Adventure', 'Free to Play', 'RPG', 'Indie', 'Horror', 'VR']",434430,25
Sin dato,Final Approach,0,"['VR', 'Casual', 'Strategy', 'Indie', 'Simulation', 'Action']",380670,105
Sin dato,Spells 'n' Stuff,0,"['Early Access', 'Action', 'Indie', 'VR']",448880,20
Sin dato,IKEA VR Experience,0,"['Free to Play', 'VR', 'First-Person', 'Family Friendly', 'Simulation', 'Sexual Content', 'Choices Matter', 'Atmospheric', 'Singleplayer', 'RPG', 'Cute', 'Tactical', 'Classic', 'Surreal', 'Casual', 'Replay Value', 'Online Co-Op', 'JRPG', 'Sandbox', 'Puzzle']",447270,17
Sin dato,Holopoint,0,"['Simulation', 'Sports', 'Action', 'Indie', 'VR']",457960,31
Sin dato,Windlands,0,"['Adventure', 'VR', 'Indie', 'Exploration', 'First-Person', 'Great Soundtrack', 'Replay Value', 'Atmospheric', 'Platformer', 'Singleplayer', 'Fantasy', 'Parkour', 'Competitive', 'Open World', 'RPG', 'Racing']",428370,762
Sin dato,Marble Mountain,0,"['Action', 'Casual', 'Adventure', 'Indie', 'VR']",409390,15
Sin dato,Skeet: VR Target Shooting,0,"['Action', 'Simulation', 'VR']",446770,20
Sin dato,Felt Tip Circus,0,"['Action', 'Indie', 'Casual', 'VR']",427890,13
Sin dato,Bowslinger,0,"['Indie', 'Sports', 'Casual', 'VR']",459260,0
Sin dato,Realities,0,"['Free to Play', 'Simulation', 'Adventure', 'VR']",452710,3
"['Simulation', 'Strategy']",Content Pack - Europa Universalis IV: Mare Nostrum,2016,"['Strategy', 'Simulation']",436121,0
"['Simulation', 'Strategy']",Expansion - Europa Universalis IV: Mare Nostrum,2016,"['Strategy', 'Simulation']",436120,0
"['Simulation', 'Strategy']",Europa Universalis IV: Sounds from the community - Kairis Soundtrack Part II,2016,"['Strategy', 'Simulation']",443720,0
"['Strategy', 'Early Access']",StarFringe: Adversus,2016,"['Early Access', 'Strategy', 'Space', 'RTS', '4X']",458030,45
Sin dato,Carpe Lucem - Seize The Light VR,0,"['Casual', 'Puzzle', 'Strategy', 'Indie', 'VR']",433700,0
Sin dato,Irrational Exuberance: Prologue,0,"['Casual', 'Adventure', 'Indie', 'Free to Play', 'VR']",343730,43
Sin dato,Minigame Party VR,0,"['Casual', 'Action', 'Indie', 'VR']",457870,0
Sin dato,Audioshield,0,"['Indie', 'VR', 'Music', 'Music-Based Procedural Generation', 'Rhythm']",412740,95
Sin dato,Modbox,0,"['Early Access', 'Simulation', 'Indie', 'Casual', 'Sandbox', 'Physics', 'VR', 'Multiplayer']",414120,21
Sin dato,theBlu,0,"['VR', 'Simulation', 'Casual', 'Indie', 'Adventure', 'Underwater']",451520,12
Sin dato,Vanishing Realms™,0,"['Early Access', 'RPG', 'Adventure', 'VR', 'Action', 'First-Person']",322770,63
Sin dato,Gunjack,0,"['Action', 'Casual', 'VR']",410570,1
"['Action', 'Indie', 'RPG']",Good Robot,2016,"['Indie', 'Action', 'RPG', ""Shoot 'Em Up"", 'Twin Stick Shooter', 'Procedural Generation', 'Rogue-lite', 'Dark Humor', 'Funny', 'Illuminati', 'Controller', 'Rogue-like', 'Robots']",358830,240
"['Action', 'Indie', 'RPG']",Good Robot Soundtrack,2016,"['Action', 'RPG', 'Indie']",439690,0
Sin dato,Hotel Blind,0,"['Indie', 'Casual', 'Simulation']",457690,0
['Simulation'],Train Simulator: Class 156 Loco Add-On,2016,"['Simulation', 'Trains', 'Atmospheric', 'TrackIR', 'Realistic', 'Family Friendly', 'Sandbox', 'Physics', 'Open World']",65217,0
Sin dato,Gunslinger Trainer,0,"['Early Access', 'Action', 'Simulation', 'VR']",456420,0
['Action'],DARIUSBURST Chronicle Saviours - Space Harrier,2016,['Action'],428603,0
['Action'],DARIUSBURST Chronicle Saviours - Fantasy Zone,2016,['Action'],428605,0
['Action'],DARIUSBURST Chronicle Saviours - Galaxy Force II,2016,['Action'],428604,0
"['Action', 'Adventure', 'Indie']",NO THING,2016,"['Indie', 'Action', 'Adventure', 'Great Soundtrack', 'Surreal', 'Difficult', 'Minimalist', 'First-Person', 'Abstract', 'Runner']",444800,49
"['Casual', 'Indie']",Slime Jumper,2016,"['Casual', 'Indie', '2D', 'Local Multiplayer', 'Singleplayer', 'Platformer', 'Fast-Paced']",408240,0
['Simulation'],Train Simulator: Arriva Trains Wales DMU Pack Add-On,2016,['Simulation'],376941,0
['Simulation'],Train Simulator: South Wales Coastal Route Add-On,2016,['Simulation'],376940,0
"['Action', 'Indie']",Jet Set Knights,2016,"['Indie', 'Action', 'Platformer', 'Pixel Graphics', 'Retro', 'Local Co-Op', 'Singleplayer', 'Difficult', '4 Player Local', 'Local Multiplayer', '2D', 'Tower Defense', 'Co-op', 'Medieval']",405550,238
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Epic Quest of the 4 Crystals - Deluxe Contents,2016,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Casual']",425380,0
"['Action', 'Adventure']",The Ables: Freepoint High,2015,"['Action', 'Adventure', 'Superhero']",427640,4
"['Casual', 'Free to Play', 'Indie']",Antenna,2016,"['Free to Play', 'Indie', 'Casual', 'Atmospheric', 'Puzzle', 'Adventure', 'Singleplayer', 'Short', '2D']",443580,89
"['Adventure', 'Casual']",Secret of the Pendulum,2016,"['Adventure', 'Casual', 'Hidden Object']",434540,0
Sin dato,The Next World Soundtrack,2016,Sin dato,461020,0
"['Action', 'Adventure', 'Indie', 'RPG']",Silver Bullet: Prometheus,2016,"['Action', 'Adventure', 'RPG', 'Indie', 'Female Protagonist']",446250,0
"['Action', 'Indie']",Neo Aquarium Soundtrack,2016,"['Action', 'Indie']",444390,0
"['Indie', 'Simulation', 'Strategy']",Automata Empire,2016,"['Strategy', 'Simulation', 'Indie', 'Education', 'RTS']",423800,129
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",S2ENGINE HD,2016,"['Design & Illustration', 'Animation & Modeling', 'Utilities', 'Software Training', 'Education', 'Game Development']",443970,75
"['Action', 'Adventure', 'Indie', 'RPG']",Warden: Melody of the Undergrowth,2016,"['Action', 'Adventure', 'RPG', 'Indie', '3D Platformer', 'Platformer', 'Colorful', 'Stylized', ""1990's"", 'Multiple Endings', 'Swordplay', 'Inventory Management', 'Character Action Game', 'Puzzle-Platformer', 'Lore-Rich']",338310,181
"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']",The Contact,2016,"['Early Access', 'Action', 'RPG', 'Indie', 'Simulation']",394010,0
"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",Beyond The Destiny,2016,"['Early Access', 'Massively Multiplayer', 'Action', 'Indie', 'RPG']",436410,0
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Judgment: Apocalypse Survival Simulation,2016,"['Early Access', 'Survival', 'Base Building', 'Post-apocalyptic', 'Strategy', 'Simulation', 'Crafting', 'Sandbox', 'Resource Management', 'Indie', 'City Builder', 'Open World', 'Singleplayer', '2D', 'Management', 'Sci-fi', 'Top-Down', 'Demons', 'Economy', 'Procedural Generation']",455980,155
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']",Hide & Hold Out - H2o,2016,"['Early Access', 'Survival', 'Action', 'Massively Multiplayer', 'Adventure', 'Simulation', 'Multiplayer', 'Open World', 'Crafting', 'Indie', 'Sandbox', 'PvP', 'First-Person']",377140,92
"['Action', 'Adventure']",Assassin's Creed® Syndicate - The Dreadful Crimes,2016,"['Adventure', 'Action']",452960,0
"['Indie', 'Simulation', 'Strategy']",Democracy 3 Africa,2016,"['Simulation', 'Strategy', 'Indie', 'Fantasy', 'Politics']",427470,118
"['Action', 'Adventure', 'RPG']",Tom Clancy's The Division™ - Frontline Outfits Pack,2016,"['Action', 'Adventure', 'RPG']",456280,0
Sin dato,Temps,2016,"['Comedy', 'Movie']",460740,0
"['Casual', 'Simulation']",Rocksmith® 2014 – Disturbed - “Stricken”,2016,"['Casual', 'Simulation']",436598,0
"['Casual', 'Simulation']",Rocksmith® 2014 – Disturbed - “Indestructible”,2016,"['Casual', 'Simulation']",436599,0
"['Casual', 'Simulation']",Rocksmith® 2014 – Disturbed - “Inside the Fire”,2016,"['Casual', 'Simulation']",436600,0
"['Casual', 'Simulation']",Rocksmith® 2014 – Disturbed - “The Night”,2016,"['Casual', 'Simulation']",436601,0
['Casual'],Discovering Colors - Animals,2016,"['Casual', 'Family Friendly', 'Colorful', 'Education']",411870,0
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Wheel Tuning Pack,2016,"['Simulation', 'Indie', 'Singleplayer', 'Multiplayer']",388475,0
"['Indie', 'Simulation']",American Truck Simulator - Wheel Tuning Pack,2016,"['Simulation', 'Indie', 'Multiplayer', 'Singleplayer']",450550,0
"['Action', 'Casual', 'Indie', 'Strategy']",Hero Quest: Tower Conflict,2016,"['Casual', 'Action', 'Indie', 'Strategy']",453820,252
"['Simulation', 'Strategy']",Twilight Struggle,2016,"['Board Game', 'Strategy', 'Simulation', 'Cold War']",406290,362
"['Indie', 'Strategy']",Sentinels of the Multiverse - Wrath of the Cosmos,2016,"['Strategy', 'Indie']",451710,0
"['Indie', 'Early Access']",Veer,2016,"['Early Access', 'Indie', 'Platformer', 'Puzzle-Platformer', 'Puzzle']",405530,30
"['Action', 'Free to Play', 'Indie']",Clash of the Monsters,2016,"['Free to Play', 'Indie', 'Action', 'Fighting', 'Multiplayer']",431500,9
"['Action', 'Adventure', 'Indie', 'Early Access']",Welkin Road,2016,"['Early Access', 'Action', 'Adventure', 'Indie', 'Parkour']",432720,441
"['Casual', 'Free to Play', 'Simulation']",Lucid9: Inciting Incident,2016,"['Free to Play', 'Visual Novel', 'Anime', 'Mystery', 'Story Rich', 'Casual', 'Simulation', 'Indie', 'Horror', 'Great Soundtrack', 'Choices Matter']",439940,79
"['Action', 'Casual', 'Indie', 'Racing']",Roll'd,2016,"['Action', 'Casual', 'Indie', 'Racing']",461010,2
"['Action', 'Adventure', 'RPG']",Code of Princess,2016,"['Action', 'Adventure', 'RPG', 'Anime', ""Beat 'em up"", 'Female Protagonist', 'Nudity', 'JRPG', '2D']",408640,0
"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Астролорды: Передовик производства,2016,"['Strategy', 'Massively Multiplayer', 'Indie', 'Free to Play']",461090,0
Sin dato,Champions of Breakfast - OST,2016,Sin dato,462550,0
"['Indie', 'Simulation', 'Strategy']","States, Firms, & Households",2016,"['Simulation', 'Strategy', 'Indie']",458820,0
['Simulation'],TANE DLC: Newcastle Shunter,2016,['Simulation'],457610,0
"['Action', 'Adventure', 'Indie', 'Early Access']",Massive,2016,"['Early Access', 'Action', 'Indie', 'Adventure', 'Multiplayer', 'Co-op', 'Horror', 'Perma Death', 'Shooter', 'Zombies', 'Vampire', 'Twin Stick Shooter', 'Rogue-like', 'Bullet Hell', 'Survival Horror', 'Pixel Graphics', 'Great Soundtrack', 'Difficult', 'Top-Down', 'Rogue-lite']",461400,130
['Action'],METAL SLUG 2,2016,"['Action', 'Arcade', '2D', 'Side Scroller', 'Classic', ""Shoot 'Em Up""]",366260,52
"['Indie', 'RPG', 'Strategy']",Return of the Giants,2016,"['Strategy', 'RPG', 'Indie']",452890,0
"['RPG', 'Strategy']",Aurora Dusk Demo,2016,"['Strategy', 'RPG', 'Sandbox', 'Adventure', '2D', 'Singleplayer', 'Indie', 'Casual', 'Tower Defense', 'Zombies', 'Moddable', 'Fantasy', 'Touch-Friendly', 'Top-Down', 'Crowdfunded', 'Medieval']",397170,0
"['Action', 'Adventure', 'Indie', 'RPG']",Princess.Loot.Pixel.Again,2016,"['Adventure', 'Action', 'RPG', 'Indie', 'Pixel Graphics', 'Platformer', 'Rogue-like', 'Rogue-lite', 'Dungeon Crawler', 'Loot', 'Procedural Generation', '2D', 'Side Scroller']",414290,588
"['Action', 'Indie', 'Early Access']",Grenade Madness,2016,"['Early Access', 'Action', 'Indie', 'Third Person', 'Arena Shooter', 'Fast-Paced', 'Shooter']",432480,104
"['Action', 'Adventure', 'Casual', 'Indie']",Nomad - Premium,2016,"['Action', 'Adventure', 'Indie', 'Casual']",431430,0
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 5E: Book of Lost Spells (Fifth Edition),2016,"['Strategy', 'RPG', 'Indie']",462740,0
Sin dato,Andromedum,0,"['Indie', 'Casual', 'VR', 'Visual Novel']",457660,26
['Action'],Newcomer Set,2016,['Action'],460030,0
"['Casual', 'Free to Play', 'Indie']",The Average Everyday Adventures of Samantha Browne,2016,"['Free to Play', 'Indie', 'Casual', 'Visual Novel', 'Female Protagonist', 'Comedy']",445130,8
['Action'],Pang Adventures,2016,"['Action', 'Arcade', 'Retro', 'Multiplayer', ""Shoot 'Em Up"", 'Shooter', 'Cult Classic', 'Strategy']",415150,358
"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",Imperia Online,2016,"['Free to Play', 'Strategy', 'Massively Multiplayer', 'Simulation', 'Action']",424780,4
"['Action', 'Casual', 'Indie']",SAMOLIOTIK - SOUNDTRACK,2016,"['Action', 'Indie', 'Casual']",459240,0
['Adventure'],Gahkthun of the Golden Lightning Steam Edition,2016,"['Adventure', 'Visual Novel', 'Anime', 'Nudity', 'Steampunk', 'Female Protagonist', 'Story Rich', 'Singleplayer']",458380,7527
"['Action', 'Adventure', 'Indie', 'Racing', 'Early Access']",Planetoid Pioneers,2016,"['Early Access', 'Adventure', 'Indie', 'Action', 'Racing', 'Moddable', 'Physics', 'Programming']",300260,5
Sin dato,Zombie Training Simulator,0,"['Action', 'VR', 'Zombies']",446620,221
Sin dato,SurrealVR,0,"['Massively Multiplayer', 'Free to Play', 'Casual', 'VR', 'Simulation', 'Indie', 'Adventure', 'Multiplayer']",461180,12
"['Action', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']","Microcosmum: survival of cells - Campaign  ""New life""",2016,"['Casual', 'RPG', 'Indie', 'Simulation', 'Strategy', 'Action', 'Survival', 'RTS', 'Open World', 'Crafting', 'Tactical', 'Space', 'Great Soundtrack', 'Arcade', 'Sandbox', 'Exploration', '2D', 'Sci-fi', 'Physics', 'Atmospheric']",461200,0
"['Action', 'Adventure', 'Indie']",Spaceport Hope - Soundtrack,2016,"['Action', 'Adventure', 'Indie']",458400,0
"['Action', 'Adventure', 'Indie']",Spaceport Hope,2016,"['Indie', 'Adventure', 'Platformer', 'Action', 'Pixel Graphics', 'Anime', 'Metroidvania', '2D', ""Shoot 'Em Up"", 'Sci-fi', 'Retro', 'Space', 'Shooter', 'Singleplayer', 'Funny', 'Atmospheric', 'Gore', 'Story Rich', 'Arcade', 'Sandbox']",394540,65
Sin dato,Deer Man,0,"['Indie', 'Exploration', 'Adventure', 'Walking Simulator', 'Casual', 'Story Rich', 'Great Soundtrack', 'Singleplayer', 'Atmospheric', 'VR', 'Short', 'Horror']",459940,36
"['Action', 'Indie', 'Racing']",Combat Racers,2016,"['Action', 'Indie', 'Racing', 'Local Multiplayer']",444870,243
"['Casual', 'Simulation']",Rocksmith® 2014 – 80s Mix Song Pack,2016,"['Casual', 'Simulation']",436607,0
"['Action', 'RPG']",Dying Light- Crash Test Skin Pack,2016,"['Action', 'RPG']",435111,0
"['Action', 'Casual', 'Indie']",LOUD on Planet X,2016,"['Indie', 'Casual', 'Action']",365200,737
['Casual'],Muddy Heights® 2,2016,"['Casual', 'Funny', 'Singleplayer']",463850,0
"['Action', 'Indie']",FrightShow Fighter,2016,"['Indie', 'Action', '2D Fighter', 'Horror', '2.5D', 'Singleplayer', 'Fighting', '2D', 'Great Soundtrack', 'Classic']",455830,0
"['Indie', 'Strategy']",Nomad Fleet,2015,"['Strategy', 'Indie', 'Space', 'Sci-fi', 'RTS', 'Real-Time', 'Singleplayer', 'Atmospheric', 'Replay Value', 'Rogue-lite']",371010,33
"['Indie', 'RPG', 'Strategy']",The Banner Saga 2 - Soundtrack,2016,"['RPG', 'Indie', 'Strategy']",425440,0
['Simulation'],Train Simulator: Union Pacific DD35 Add-On,2016,['Simulation'],376934,0
['Action'],ARCADE GAME SERIES: PAC-MAN,2016,"['Action', 'Arcade', 'Classic', 'Retro']",394160,29
"['Casual', 'Indie']",Pterodactyl Edition,2016,"['Indie', 'Casual']",463990,0
"['Indie', 'Simulation']",Unveil,2016,"['Simulation', 'Survival', 'Indie', 'RPGMaker', 'Realistic']",375210,2
['Action'],ARCADE GAME SERIES: DIG DUG,2016,"['Action', 'Arcade', 'Classic']",403400,14
['Action'],ARCADE GAME SERIES: Ms. PAC-MAN,2016,"['Action', 'Arcade', 'Classic', 'Retro']",403410,0
['Action'],ARCADE GAME SERIES: GALAGA,2016,"['Action', 'Arcade', 'Retro', ""Shoot 'Em Up"", 'Classic', '2D', 'Singleplayer']",403430,12
['Simulation'],Trainz Route: Mojave Sub Division,2016,['Simulation'],454800,0
['Action'],Melty Blood Actress Again Current Code,2016,"['Anime', '2D Fighter', 'Fighting', 'Great Soundtrack', 'Action', 'Arcade', 'Difficult', 'Local Multiplayer', 'e-sports', 'Cute', 'Controller', 'Visual Novel', 'God Game']",411370,209
['Casual'],One Way Flight,2016,"['Casual', 'Indie', 'Hidden Object']",463010,0
['Casual'],Mahjong Deluxe 3,2016,['Casual'],462220,1347
['Casual'],Gems of the Aztecs,2016,"['Casual', 'Match 3']",429280,144
"['Casual', 'Indie', 'Strategy']",Crown and Council,2017,"['Strategy', 'Casual', 'Indie', 'Free to Play']",444250,591
"['Action', 'Adventure', 'Indie']",Klabi,2016,"['Psychological Horror', 'Indie', 'Horror', 'Adventure', 'Action', 'Gore', 'Nudity', 'Platformer', 'Anime', 'Atmospheric', 'Great Soundtrack', 'Illuminati']",461140,96
"['Adventure', 'Indie', 'Simulation', 'Early Access']",Jalopy,2016,"['Early Access', 'Simulation', 'Driving', 'Adventure', 'Open World', 'First-Person', 'Indie', 'Singleplayer', 'Atmospheric', 'Realistic', 'Exploration', 'Sandbox', 'Rogue-like', 'Casual', 'Relaxing', 'Survival', 'Rogue-lite', 'Retro', 'Funny', 'Great Soundtrack']",446020,50
"['Casual', 'Indie']",Save the Dodos! Soundtrack,2016,"['Indie', 'Casual']",455030,0
"['Adventure', 'Casual', 'Indie']",C14 Dating,2016,"['Indie', 'Casual', 'Adventure', 'Dating Sim', 'Otome', 'Visual Novel', 'Female Protagonist', 'Anime']",451640,0
"['Indie', 'RPG', 'Strategy']",Link,2016,"['Strategy', 'RPG', 'Indie', 'Rogue-like']",454030,119
"['Action', 'Indie']",Action Legion - Soundtrack,2016,"['Action', 'Indie']",464640,0
"['Adventure', 'Casual', 'Indie']",C14 Dating Wallpapers and Official Soundtrack,2016,"['Adventure', 'Indie', 'Casual']",451680,0
"['Adventure', 'Indie', 'RPG']",The Sea Eternal,2016,"['Indie', 'Adventure', 'RPG', 'Choose Your Own Adventure', 'Text-Based']",463320,4
"['Casual', 'Indie']",Save the Dodos,2016,"['Casual', 'Indie', 'Puzzle', 'Family Friendly', 'Cute', '2D', 'Colorful', 'Singleplayer', 'Lemmings', 'Difficult', 'Arcade']",428830,1
"['Adventure', 'Indie', 'RPG']",Best of Us,2016,"['Adventure', 'RPG', 'Indie', 'Choose Your Own Adventure', 'Text-Based']",464380,183
